name,level,type,city,district,address,longitude,latitude,rating_amount,rating_score,rating_average,google
育成診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮南昌街196號1樓,120.9653625,23.96579933,46,221,4.804347826,3.6
永健居家物理治療所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮民富路61之1號,120.9702606,23.95922661,15,71,4.733333333,4
財團法人愚人之友社會福利慈善事業基金會-伯特利巷弄長照站,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路6之2號,120.9460526,23.97171021,7,14,2,4.3
聖光小兒科診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮南門里南昌街160號,120.966362,23.96485901,9,20,2.222222222,4.5
社團法人南投縣生活重建協會,A,個案管理服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之3號,120.8228607,24.01234627,38,152,4,3.9
南投縣國姓鄉南港社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉長流村南港路112之11號,120.8687973,23.94989777,21,71,3.380952381,4.2
南投縣國姓鄉梅林社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉北港村國姓路62之1號,120.911644,24.05722618,6,17,2.833333333,4.2
南投縣國姓鄉衛生所附設居家護理所,B,專業照護服務,南投縣,國姓鄉,南投縣國姓鄉國姓村民族街42號,120.8547821,24.03785706,23,110,4.782608696,4.1
社團法人南投縣生活重建協會私立福氣安康綜合長照機構,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之4號,120.8228607,24.01234627,24,98,4.083333333,4.2
南投縣國姓鄉石門社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉石門村國姓路205號(護國宮旁活動中心),120.855011,24.03629112,48,211,4.395833333,4.3
南投縣國姓鄉港源社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉南港村南港路11號(港源社區活動中心),120.8693085,23.95083809,40,84,2.1,4.3
南投縣國姓鄉國姓社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉國姓村民族街40號,120.8546906,24.03780937,19,32,1.684210526,4.2
南投縣國姓鄉柑林社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉柑林村中正路二段224號(柑林社區活動中心),120.8457108,24.01799011,48,158,3.291666667,5
南投縣國姓鄉長福社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉長福村144-1號(社區活動中心),120.8728638,24.05644226,42,143,3.404761905,4.5
財團法人嘉義縣私立天主教安道社會福利慈善事業基金會附設嘉義縣私立安德社區長照機構,B,日間照顧服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石30號,120.1537552,23.4585228,27,116,4.296296296,5
嘉義縣東石鄉衛生所附設居家護理所,B,專業照護服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石3號之7,120.1540985,23.45923996,38,148,3.894736842,5
嘉義縣私立祥和老人長期照顧中心,B,喘息服務,嘉義縣,東石鄉,嘉義縣東石鄉洲仔村洲子188號,120.2040558,23.45692444,6,23,3.833333333,4
嘉義縣東石鄉衛生所,B,專業照護服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石3號之7,120.1540985,23.45923996,7,13,1.857142857,5
嘉義縣東石鄉掌潭社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉掌潭村6鄰16號,120.1728592,23.41814232,23,83,3.608695652,5
社團法人嘉義縣鄉村永續發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉洲仔村41-2號,120.1937256,23.45176888,29,131,4.517241379,4.1
嘉義縣東石鄉蔦松社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉蔦松村43號,120.2173462,23.4717865,16,80,5,3.3
嘉義縣東石鄉塭仔社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉塭仔村6鄰999號,120.1766663,23.43855858,33,69,2.090909091,4
衛生福利部朴子醫院-塭港,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉塭港村19鄰200號,120.146347,23.47064781,9,25,2.777777778,4
長春居家物理治療所-永屯,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉永屯村嘉義縣東石鄉永屯村6鄰43號,120.1740265,23.46213722,38,190,5,5
嘉義縣東石鄉東石社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉東石村251號之1,120.1398163,23.45512009,29,75,2.586206897,5
衛生福利部朴子醫院-鰲鼓,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉鰲鼓村鰲鼓5鄰43之1號,120.1725006,23.4942379,17,85,5,5
財團法人弘道老人福利基金會東石站,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉猿樹村151-10號,120.1505737,23.45830154,28,104,3.714285714,5
嘉義縣民雄鄉衛生所附設居家護理所,B,專業照護服務,嘉義縣,民雄鄉,嘉義縣民雄鄉中樂村文化路7號之2,120.4284515,23.55153847,33,132,4,3.5
財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義縣私立民雄社區式服務類長期照顧服務機構,B,日間照顧服務,嘉義縣,民雄鄉,嘉義縣民雄鄉山中村牛斗山95之7號,120.4048462,23.51872635,36,148,4.111111111,4.6
嘉義縣私立福興護理之家,B,喘息服務,嘉義縣,民雄鄉,嘉義縣民雄鄉牛稠溪68-5號,120.4278259,23.51063156,36,119,3.305555556,4.9
嘉義縣私立感恩老人養護中心,B,喘息服務,嘉義縣,民雄鄉,嘉義縣民雄鄉東榮村中庄21之45號,120.4346085,23.55552864,34,133,3.911764706,4.5
春森藥局,B,專業照護服務,嘉義縣,民雄鄉,嘉義縣民雄鄉東榮村建國路一段31巷96號之2,120.4322968,23.55612183,40,164,4.1,3.2
嘉義縣私立雙福寶佛門老人長期照顧中心,B,喘息服務,嘉義縣,民雄鄉,嘉義縣民雄鄉文隆村建國路2段187之101號,120.4322968,23.5399189,30,150,5,5
昇平藥局,B,專業照護服務,嘉義縣,民雄鄉,嘉義縣民雄鄉中樂村十四甲18之7號,120.4659576,23.50700188,42,139,3.30952381,5
嘉義縣民雄鄉文隆社區發展協會,B,喘息服務,嘉義縣,民雄鄉,嘉義縣民雄鄉文隆村47之7號,120.4200592,23.53749084,44,220,5,4.7
嘉義縣私立惜福老人長期照顧中心,B,喘息服務,嘉義縣,民雄鄉,嘉義縣民雄鄉東榮村中庄21-20號,120.4346085,23.55552864,38,190,5,5
嘉義縣民雄鄉衛生所,B,專業照護服務,嘉義縣,民雄鄉,嘉義縣民雄鄉中樂村文化路7號之2,120.4284515,23.55153847,8,29,3.625,4.5
嘉義縣民雄鄉菁埔社區發展協會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉菁埔村137-5號,120.3989105,23.55609131,35,161,4.6,4.6
財團法人雙福社會福利慈善事業基金會西昌長青活力站,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉西昌村竹子腳1號-2,120.3821869,23.54561806,9,25,2.777777778,5
嘉義縣民雄鄉豐收社區發展協會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉豊收村好收148-1號,120.4505539,23.56137466,7,20,2.857142857,3
大林慈濟醫院-松山村社區活動中心,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉松山村5鄰51之2號,120.4764633,23.54016113,37,167,4.513513514,5
戴德森醫療財團法人附設嘉義縣私立多加居家式服務類長期照顧服務機構,B,居家服務,嘉義縣,民雄鄉,嘉義縣民雄鄉北斗村北勢子95之9號,120.457756,23.53486252,29,90,3.103448276,4.7
共生宅發展協會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉豊收村1-52號,120.4671707,23.57484627,40,200,5,4
蕭賜彥診所,B,專業照護服務,嘉義縣,民雄鄉,嘉義縣民雄鄉?福村建國路3段252號,120.4372482,23.5316658,26,130,5,4.8
大林慈濟醫院-民雄鄉鎮北村活動中心,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉鎮北村7鄰土庫子24號之2,120.4497986,23.57657623,20,56,2.8,3.1
嘉義縣民雄鄉福興社區發展協會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉福興村6鄰60號,120.4264526,23.51049423,41,205,5,4.7
財團法人雙福社會福利慈善事業基金會雙福教會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉?福村建國路二段146-86號,120.4365158,23.53756332,5,25,5,5
嘉義縣私立駿茂社區式服務類長期照顧服務機構,B,家庭托顧服務,嘉義縣,民雄鄉,嘉義縣民雄鄉秀林村溪底寮3-52號,120.4698563,23.50675583,43,198,4.604651163,4.8
戴德森醫療財團法人嘉義基督教醫院,B,營養餐飲服務,嘉義縣,民雄鄉,嘉義縣民雄鄉北斗村北勢子95之9號,120.458168,23.53468132,21,92,4.380952381,4.2
嘉義縣私立大福社區式服務類長期照顧服務機構,B,家庭托顧服務,嘉義縣,民雄鄉,嘉義縣民雄鄉寮頂村富義新村240號,120.4341812,23.56579971,20,60,3,2.7
國泰診所-中樂巷弄長照站,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉中樂村復興路33號,120.4302673,23.55696487,13,60,4.615384615,4.6
嘉義縣民雄鄉福樂社區發展協會,C,巷弄長照站,嘉義縣,民雄鄉,嘉義縣民雄鄉福樂村新生1街1號,120.4502792,23.52939034,41,205,5,4.7
新北市私立旺福居家長照機構,B,居家服務,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,37,96,2.594594595,4.4
私立大愛護理之家,B,喘息服務,新北市,三重區,新北市三重區三和路4段103之1號1樓-3樓,121.4869995,25.07681465,34,143,4.205882353,5
新北市政府委託台灣基督長老教會馬偕醫療財團法人辦理三重台北橋社區長照機構,B,日間照顧服務,新北市,三重區,新北市三重區重新路一段108號2樓,121.5009308,25.06304741,46,225,4.891304348,4.1
新北市私立全曜居家式服務類長期照顧服務機構,B,居家服務,新北市,三重區,新北市三重區長元街100之2號,121.5028076,25.06678772,40,164,4.1,5
好日子心理治療所,B,專業照護服務,新北市,三重區,新北市三重區田心里正義北路227號,121.4959946,25.06900024,19,57,3,5
新北市立聯合醫院,A,個案管理服務,新北市,三重區,新北市三重區中山里新北大道一段3號,121.4906845,25.06077957,29,70,2.413793103,5
新北市政府委託財團法人立心慈善基金會辦理板橋三重溪美長照機構,B,日間照顧服務,新北市,三重區,新北市三重區溪尾街73號5樓,121.4906006,25.07785606,8,38,4.75,4.3
社團法人中華長照協會附設新北市私立永樂居家式服務類長期照顧服務機構,A,個案管理服務,新北市,三重區,新北市三重區長元街100-2號1、2樓,121.5028076,25.06678772,38,175,4.605263158,4.8
新北市私立萬眾居家長照機構,B,居家服務,新北市,三重區,新北市三重區田安里集賢路131號,121.4894791,25.08946037,32,122,3.8125,4.9
光田里陪伴站,C,巷弄長照站,新北市,三重區,新北市三重區光田里光田里中華路5號,121.4833984,25.06022263,41,180,4.390243902,5
新北市私立祐安老人長期照顧中心,B,喘息服務,新北市,三重區,新北市三重區自強路四段6、8號3樓,121.4902191,25.07863617,47,174,3.70212766,3.7
六合社區發展協會,C,巷弄長照站,新北市,三重區,新北市三重區六合里自強路2段50巷22號,121.4882584,25.06916237,49,225,4.591836735,4.2
三重中興醫院附設護理之家,B,喘息服務,新北市,三重區,新北市三重區中興北街21號4樓,121.4696732,25.04655838,43,159,3.697674419,4.3
兆興護理之家,B,喘息服務,新北市,三重區,新北市三重區中興北街19巷2號1-3樓,121.4701462,25.04626846,40,92,2.3,4.9
新北市多元智能老幼暨兒童教育發展協會附設新北市私立多元智能居家長照機構,C,巷弄長照站,新北市,三重區,新北市三重區六福里中正北路188號3樓之1,121.4828415,25.06692123,42,189,4.5,4.8
宏通診所,B,專業照護服務,新北市,三重區,新北市三重區重新路三段46號1樓,121.4941406,25.06122208,3,12,4,5
新北市私立圓滿老人長期照顧中心,B,喘息服務,新北市,三重區,新北市三重區重新路5段639號10樓、639之1號10樓,121.4668198,25.04338646,16,51,3.1875,4
財團法人台北市立心慈善基金會附設新北市私立居家式服務類長期照顧服務機構,B,喘息服務,新北市,三重區,新北市三重區光陽里中華路22號,121.483078,25.06097221,35,130,3.714285714,3.6
方春居家護理所,B,專業照護服務,新北市,三重區,新北市三重區長元街100之2號1樓,121.5030594,25.06674957,40,200,5,3.3
社團法人新北市國度關懷協會,C,巷弄長照站,新北市,三重區,新北市三重區過田里重新路四段39-1號4樓,121.4881058,25.05772591,41,135,3.292682927,4.2
翁華宗小兒科診所,B,居家失能個案家庭醫師照護服務,新北市,三重區,新北市三重區正義北路324號,121.4948654,25.07038879,20,50,2.5,3
新北市福齡松青會,C,巷弄長照站,新北市,三重區,新北市三重區民生里大同北路186號B1,121.4907074,25.06629562,14,55,3.928571429,5
新北市三重區衛生所,B,居家失能個案家庭醫師照護服務,新北市,三重區,新北市三重區中山里新北大道一段一號,121.491394,25.06119156,19,27,1.421052632,4.3
宏原健保藥局,B,專業照護服務,新北市,三重區,新北市三重區中正北路183號,121.4776459,25.06960487,35,175,5,5
永盛里社區關懷據點,C,巷弄長照站,新北市,三重區,新北市三重區永盛里車路頭街133號,121.4846344,25.07631493,8,30,3.75,3.8
慶祥診所,B,居家失能個案家庭醫師照護服務,新北市,三重區,新北市三重區自強路三段67號1樓,121.4870148,25.07335663,49,127,2.591836735,4.5
五華里辦公處五華里社區關懷據點,C,巷弄長照站,新北市,三重區,新北市三重區五華里仁義街228巷12號,121.4941483,25.08430481,40,176,4.4,3.9
三重中興醫院,B,喘息服務,新北市,三重區,新北市三重區中興北街21號,121.4696579,25.04653549,16,35,2.1875,5
仁新小兒科診所,B,居家失能個案家庭醫師照護服務,新北市,三重區,新北市三重區仁愛街735號,121.4817429,25.08054924,11,34,3.090909091,5
社團法人新北市恩典慈善協會,C,巷弄長照站,新北市,三重區,新北市三重區光明里重安街46號1樓,121.4907608,25.05769348,9,45,5,4.2
社團法人愛福家協會樂融家庭資源中心,C,巷弄長照站,新北市,三重區,新北市三重區菜寮里重新路3段150號5樓,121.4914322,25.05945396,18,36,2,5
新北市三重區民俗文化協會,C,巷弄長照站,新北市,三重區,新北市三重區承德里龍門路272-1號3樓,121.5014496,25.07417679,13,21,1.615384615,3.9
三和護理之家,B,喘息服務,新北市,三重區,新北市三重區三和路四段103之2號4、6、7樓,121.4868164,25.07678795,16,80,5,3.7
慈生里辦公處,C,巷弄長照站,新北市,三重區,新北市三重區慈生里三和路4段181巷220號,121.4872818,25.08045578,45,99,2.2,3.3
正一耳鼻喉科診所,B,居家失能個案家庭醫師照護服務,新北市,三重區,新北市三重區正義北路301之1號,121.4947662,25.07082176,29,107,3.689655172,5
財團法人中華民國佛教慈濟慈善事業基金會-三重靜思堂關懷據點,C,巷弄長照站,新北市,三重區,新北市三重區大有里中正北路450號,121.4738235,25.07135963,27,119,4.407407407,5
振興醫療財團法人振興醫院附設居家護理所,B,專業照護服務,臺北市,北投區,臺北市北投區榮華里振興街45號,121.5224686,25.11751175,16,74,4.625,5
有限責任臺北市育坊社區照護勞動合作社私立育坊居家長照機構,B,居家服務,臺北市,北投區,臺北市北投區中庸里大同街299號,121.4992371,25.1398201,23,115,5,5
臺北榮民總醫院附設居家護理所,B,專業照護服務,臺北市,北投區,臺北市北投區永欣里石牌路二段201號,121.5203857,25.1192112,44,220,5,4
臺北市私立豪門老人長期照顧中心,B,喘息服務,臺北市,北投區,臺北市北投區北投大業路452巷2號,121.4972916,25.13171959,36,101,2.805555556,4.1
社團法人台灣樂活服務發展協會,C,巷弄長照站,臺北市,北投區,臺北市北投區中庸里雙全街19巷 4號1樓,121.5011902,25.13853645,42,122,2.904761905,4
臺北市私立貴族老人長期照顧中心,B,喘息服務,臺北市,北投區,臺北市北投區北投大業路452巷2號,121.4972916,25.13171959,27,130,4.814814815,5
財團法人伊甸社會福利基金會附設臺北市私立頤福社區式長期照顧服務機構,B,日間照顧服務,臺北市,北投區,臺北市北投區裕民六路120號3樓,121.5176315,25.1145401,38,118,3.105263158,4.8
臺北市私立快樂之家社區式服務類長期照顧服務機構,B,家庭托顧服務,臺北市,北投區,臺北市北投區溫泉里光明路240之4號,121.5076828,25.13619232,38,133,3.5,4
財團法人老五老基金會受託經營管理本市北投老人服務中心,B,營養餐飲服務,臺北市,北投區,臺北市北投區中央北路一段12號3樓,121.5011139,25.13390541,12,34,2.833333333,5
一弘安居家護理所,B,專業照護服務,臺北市,北投區,臺北市北投區福興里石牌路二段68巷16號,121.5166779,25.11626053,47,155,3.29787234,4.4
